ticker,Date,Open,High,Low,Close,Adj Close,Volume,name,is_active,exchange_code,country_code,currency_code,Sector,Industry
ALTM,2024-01-02,7.418952941894531,7.738986015319824,7.356607913970947,7.502078056335449,7.502078056335449,15646459,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-03,7.269327163696289,7.277638912200928,6.517041206359863,6.862011909484863,6.862011909484863,126474999,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-04,6.710000038146973,7.269999980926514,6.5,6.809999942779541,6.809999942779541,130283300,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-05,6.78000020980835,7.159999847412109,6.699999809265137,7.110000133514404,7.110000133514404,29469800,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-08,6.920000076293945,7.019999980926514,6.630000114440918,6.820000171661377,6.820000171661377,22785800,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-09,6.730000019073486,6.75,6.300000190734863,6.510000228881836,6.510000228881836,31994200,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-10,6.179999828338623,6.199999809265137,6.010000228881836,6.090000152587891,6.090000152587891,35460200,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-11,6.090000152587891,6.130000114440918,5.78000020980835,6.039999961853027,6.039999961853027,21319000,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-12,6.039999961853027,6.090000152587891,5.730000019073486,5.820000171661377,5.820000171661377,13869300,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-16,5.510000228881836,5.590000152587891,5.199999809265137,5.429999828338623,5.429999828338623,22836600,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-17,5.320000171661377,5.440000057220459,5.239999771118164,5.329999923706055,5.329999923706055,12030000,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-18,5.420000076293945,5.429999828338623,5.289999961853027,5.420000076293945,5.420000076293945,13534300,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-19,5.5,5.5,4.920000076293945,5.070000171661377,5.070000171661377,20257900,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-22,4.829999923706055,5.340000152587891,4.829999923706055,5.25,5.25,13848200,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-23,5.480000019073486,5.539999961853027,5.239999771118164,5.25,5.25,9413200,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
ALTM,2024-01-24,5.309999942779541,5.539999961853027,5.190000057220459,5.449999809265137,5.449999809265137,10414700,Arcadium Lithium plc,1,XNYS,USA,USD,basic-materials,specialty-chemicals
