ticker,Date,Open,High,Low,Close,Adj Close,Volume,name,is_active,exchange_code,country_code,currency_code,Sector,Industry
AGM-A,2024-01-02,157.1199951171875,157.1199951171875,157.1199951171875,157.1199951171875,152.6103973388672,0,Federal Agricultural Mortgage Corporation,1,XNYS,USA,USD,financial-services,credit-services
AGM-A,2024-01-03,157.1199951171875,157.1199951171875,157.1199951171875,157.1199951171875,152.6103973388672,0,Federal Agricultural Mortgage Corporation,1,XNYS,USA,USD,financial-services,credit-services
AGM-A,2024-01-04,151.8800048828125,151.8800048828125,151.8800048828125,151.8800048828125,147.52081298828125,600,Federal Agricultural Mortgage Corporation,1,XNYS,USA,USD,financial-services,credit-services
AGM-A,2024-01-05,151.4600067138672,151.4600067138672,151.4600067138672,151.4600067138672,147.11285400390625,400,Federal Agricultural Mortgage Corporation,1,XNYS,USA,USD,financial-services,credit-services
AGM-A,2024-01-08,151.4600067138672,151.4600067138672,151.4600067138672,151.4600067138672,147.11285400390625,0,Federal Agricultural Mortgage Corporation,1,XNYS,USA,USD,financial-services,credit-services
AGM-A,2024-01-09,151.4600067138672,151.4600067138672,151.4600067138672,151.4600067138672,147.11285400390625,0,Federal Agricultural Mortgage Corporation,1,XNYS,USA,USD,financial-services,credit-services
AGM-A,2024-01-10,151.4600067138672,151.4600067138672,151.4600067138672,151.4600067138672,147.11285400390625,0,Federal Agricultural Mortgage Corporation,1,XNYS,USA,USD,financial-services,credit-services
AGM-A,2024-01-11,151.4600067138672,151.4600067138672,151.4600067138672,151.4600067138672,147.11285400390625,0,Federal Agricultural Mortgage Corporation,1,XNYS,USA,USD,financial-services,credit-services
AGM-A,2024-01-12,151.4600067138672,151.4600067138672,151.4600067138672,151.4600067138672,147.11285400390625,0,Federal Agricultural Mortgage Corporation,1,XNYS,USA,USD,financial-services,credit-services
AGM-A,2024-01-16,141.00999450683594,141.00999450683594,141.00999450683594,141.00999450683594,136.96278381347656,200,Federal Agricultural Mortgage Corporation,1,XNYS,USA,USD,financial-services,credit-services
