ticker,Date,Open,High,Low,Close,Adj Close,Volume,name,is_active,exchange_code,country_code,currency_code,Sector,Industry
ACHL,2024-01-02,0.8799999952316284,0.8899999856948853,0.8610000014305115,0.871999979019165,0.871999979019165,222200,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-03,0.8700000047683716,0.8799999952316284,0.8500000238418579,0.8510000109672546,0.8510000109672546,171400,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-04,0.8700000047683716,0.8799999952316284,0.8500000238418579,0.8500000238418579,0.8500000238418579,110400,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-05,0.8799999952316284,0.8799999952316284,0.8399999737739563,0.8399999737739563,0.8399999737739563,151500,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-08,0.8420000076293945,0.8899999856948853,0.8420000076293945,0.8799999952316284,0.8799999952316284,271300,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-09,0.8799999952316284,0.9700000286102295,0.8799999952316284,0.9399999976158142,0.9399999976158142,774400,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-10,0.9300000071525574,0.949999988079071,0.8899999856948853,0.9399999976158142,0.9399999976158142,248200,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-11,0.9399999976158142,0.9399999976158142,0.8809999823570251,0.9079999923706055,0.9079999923706055,157900,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-12,0.8999999761581421,0.8999999761581421,0.8820000290870667,0.8859999775886536,0.8859999775886536,129300,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-16,0.902999997138977,0.902999997138977,0.8510000109672546,0.8809999823570251,0.8809999823570251,77400,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-17,0.8989999890327454,0.9110000133514404,0.8450000286102295,0.8510000109672546,0.8510000109672546,142200,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-18,0.8479999899864197,0.8799999952316284,0.8209999799728394,0.8259999752044678,0.8259999752044678,194800,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-19,0.800000011920929,0.8529999852180481,0.800000011920929,0.8230000138282776,0.8230000138282776,52300,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-22,0.8240000009536743,0.8600000143051147,0.8199999928474426,0.8349999785423279,0.8349999785423279,138400,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-23,0.8399999737739563,0.9190000295639038,0.8399999737739563,0.8999999761581421,0.8999999761581421,525100,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-24,0.9010000228881836,0.9290000200271606,0.8899999856948853,0.9079999923706055,0.9079999923706055,142100,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-25,0.8899999856948853,0.9750000238418579,0.8899999856948853,0.9610000252723694,0.9610000252723694,1397800,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-26,0.9599999785423279,0.9800000190734863,0.9200000166893005,0.9599999785423279,0.9599999785423279,356200,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-29,0.9549999833106995,0.9599999785423279,0.8999999761581421,0.949999988079071,0.949999988079071,460600,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-30,0.9629999995231628,0.9629999995231628,0.8889999985694885,0.8899999856948853,0.8899999856948853,508000,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-01-31,0.8830000162124634,0.9399999976158142,0.8500000238418579,0.9300000071525574,0.9300000071525574,1763700,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-01,0.9300000071525574,1.0399999618530273,0.9100000262260437,1.0,1.0,1307000,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-02,1.0099999904632568,1.0299999713897705,0.9620000123977661,0.984000027179718,0.984000027179718,187400,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-05,0.949999988079071,1.090000033378601,0.949999988079071,0.9800000190734863,0.9800000190734863,878400,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-06,0.9800000190734863,1.0099999904632568,0.8949999809265137,0.9179999828338623,0.9179999828338623,1243200,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-07,0.9200000166893005,0.949999988079071,0.8999999761581421,0.9200000166893005,0.9200000166893005,408000,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-08,0.9100000262260437,0.949999988079071,0.8799999952316284,0.9399999976158142,0.9399999976158142,567400,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-09,0.9419999718666077,0.9599999785423279,0.875,0.9399999976158142,0.9399999976158142,1844200,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-12,0.9399999976158142,0.9700000286102295,0.9300000071525574,0.9559999704360962,0.9559999704360962,633700,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-13,0.9300000071525574,0.9900000095367432,0.9100000262260437,0.949999988079071,0.949999988079071,463300,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-14,0.9710000157356262,0.9890000224113464,0.9309999942779541,0.9750000238418579,0.9750000238418579,282500,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-15,0.9700000286102295,0.9800000190734863,0.9350000023841858,0.9599999785423279,0.9599999785423279,779100,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-16,0.9599999785423279,1.0779999494552612,0.9399999976158142,1.059999942779541,1.059999942779541,2580400,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-20,1.090000033378601,1.1399999856948853,1.0219999551773071,1.0800000429153442,1.0800000429153442,3115000,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-21,1.1100000143051147,1.25,1.1100000143051147,1.2300000190734863,1.2300000190734863,2907100,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-22,1.2599999904632568,1.4299999475479126,1.159999966621399,1.3600000143051147,1.3600000143051147,5613500,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-23,1.350000023841858,1.4199999570846558,1.2599999904632568,1.3600000143051147,1.3600000143051147,1968200,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-26,1.399999976158142,1.4299999475479126,1.2999999523162842,1.3600000143051147,1.3600000143051147,1644800,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-27,1.3799999952316284,1.5470000505447388,1.3619999885559082,1.4900000095367432,1.4900000095367432,2125800,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-28,1.559999942779541,1.5800000429153442,1.399999976158142,1.5700000524520874,1.5700000524520874,1172800,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-02-29,1.600000023841858,1.7599999904632568,1.25,1.3200000524520874,1.3200000524520874,2377400,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-03-01,1.340000033378601,1.4199999570846558,1.309999942779541,1.3600000143051147,1.3600000143051147,549500,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
ACHL,2024-03-04,1.3700000047683716,1.5199999809265137,1.3600000143051147,1.4800000190734863,1.4800000190734863,450000,Achilles Therapeutics PLC ADR,1,XNAS,USA,USD,healthcare,biotechnology
