ticker,name,is_active,exchange_code,country_code,currency_code
ITLN,Intellon Corp,0,XNAS,USA,USD
IVCA,Investcorp India Acquisition Corp. Class A ordinary share,1,XNAS,USA,USD
KAACW,Kayne Anderson Acquisition Corp. Warrant,0,XNAS,USA,USD
KBALB,Kimball International Inc,0,XNAS,USA,USD
KEYS1,Keystone Automotive Industries Inc,0,XNAS,USA,USD
KFFB,Kentucky First Federal Bancorp,1,XNAS,USA,USD
KIORQ,KIORQ,0,XNAS,USA,USD
KITTW,Nauticus Robotics Inc.,1,XNAS,USA,USD
TWG,Top Wealth Group Holding Limited Ordinary Shares,1,XNAS,USA,USD
TWIN1,Twin City Bancorp Inc,0,XNAS,USA,USD
UCAR,U Power Limited Ordinary Shares,1,XNAS,USA,USD
UCFC,United Community Financial Corp,0,XNAS,USA,USD
UCL,Ucloudlink Group Inc,1,XNAS,USA,USD
UDMY,Udemy Inc,1,XNAS,USA,USD
UHOS,Universal Hospital Services Inc,0,XNAS,USA,USD
UNII,Unit Instruments Inc,0,XNAS,USA,USD
URMD,St Lawrence Energy Corp,0,XNAS,USA,USD
USRV,Us Servis Inc,0,XNAS,USA,USD
USTL,Ustel Inc,0,XNAS,USA,USD
UTHR,United Therapeutics Corporation,1,XNAS,USA,USD
VACC,Vaccitech PLC ADR,1,XNAS,USA,USD
VANI,Vivani Medical Inc.,1,XNAS,USA,USD
VARI,Varian Inc,0,XNAS,USA,USD
VFS,VinFast Auto Ltd. Ordinary Shares,1,XNAS,USA,USD
VGAS,Verde Clean Fuels Inc.,1,XNAS,USA,USD
VII,7GC & Holdings Co Inc,0,XNAS,USA,USD
VIP,VimpelCom Ltd,0,XNAS,USA,USD
VLNS,Valens Groworks Corp,0,XNAS,USA,USD
VNWK,Visual Networks Inc,0,XNAS,USA,USD
VRGY,Verigy Ltd,0,XNAS,USA,USD
VRML,Aspira Women's Health Inc,0,XNAS,USA,USD
VRNT,Verint Systems Inc,1,XNAS,USA,USD
VSEC,VSE Corporation,1,XNAS,USA,USD
VUPDA,Video Update Inc,0,XNAS,USA,USD
WCSTF,Wescast Industries Inc,0,XNAS,USA,USD
WEBC1,Western Bancorp,0,XNAS,USA,USD
WIMI,WiMi Hologram Cloud Inc,1,XNAS,USA,USD
WLRHU,WL Ross Holding Corp Unit 1 Com & 1 Wt Exp 2014,0,XNAS,USA,USD
WOOF,Pet Acquisition LLC,1,XNAS,USA,USD
WSBA,Western Sierra Bancorp,0,XNAS,USA,USD
WSTC1,West Corp,0,XNAS,USA,USD
WSTF,Westaff Inc,0,XNAS,USA,USD
XENE,Xenon Pharmaceuticals Inc,1,XNAS,USA,USD
XLSW,Excel Switching Corp,0,XNAS,USA,USD
XLYO,Xylo Technologies Ltd,1,XNAS,USA,USD
XTKG,X3 Holdings Co Ltd,1,XNAS,USA,USD
XYBRQ,Xybernaut Corp,0,XNAS,USA,USD
YHGJ,Yunhong Green CTI Ltd.,1,XNAS,USA,USD
YMAT,YMAT,0,XNAS,USA,USD
Z,Zillow Group Inc Class C,1,XNAS,USA,USD
ZANE,Zanett Inc,0,XNAS,USA,USD
ZAVVV,Zillow Group Inc,0,XNAS,USA,USD
ZD_old,ZD,0,XNAS,USA,USD
ZEO,Zeo Energy Corp,1,XNAS,USA,USD
ZEST,Ecoark Holdings Inc,0,XNAS,USA,USD
ZNTE,Zanite Acquisition Corp,0,XNAS,USA,USD
ZSEV,Z Seven Fund Inc,0,XNAS,USA,USD
ZTEK,ZEN Graphene Solutions Ltd,1,XNAS,USA,USD
KLAC,KLA-Tencor Corporation,1,XNAS,USA,USD
KMBC,Kontron Mobile Computing Inc,0,XNAS,USA,USD
KRTX,Karuna Therapeutics Inc,0,XNAS,USA,USD
LAVA,Magma Design Automation LLC,0,XNAS,USA,USD
LBBBR,Lakeshore Acquisition II Corp. Rights,0,XNAS,USA,USD
LCRY,Lecroy Corp,0,XNAS,USA,USD
LCSI,Lcs Industries Inc,0,XNAS,USA,USD
LFTAU,LFTAU,0,XNAS,USA,USD
LFTRW,Lefteris Acquisition Corp,0,XNAS,USA,USD
LIAN,LianBio ADR,0,XNAS,USA,USD
LIDR,Aeye Inc,1,XNAS,USA,USD
LIEN,"Chicago Atlantic BDC, Inc.",1,XNAS,USA,USD
LIFE_old,Lifeline Systems Inc,0,XNAS,USA,USD
LILRV,Liberty Latin America Ltd,0,XNAS,USA,USD
LITT,Logistics Innovation Technologies Corp,0,XNAS,USA,USD
LIVKU,LIV Capital Acquisition Corp,0,XNAS,USA,USD
LODE1,Comstock Bancorp,0,XNAS,USA,USD
LPAAU,Launch One Acquisition Corp. Unit,1,XNAS,USA,USD
LSGT,Lasergate Systems Inc,0,XNAS,USA,USD
LUSA,Life Usa Holding Inc,0,XNAS,USA,USD
LVRAU,Levere Holdings Corp Unit,0,XNAS,USA,USD
LWAY,Lifeway Foods Inc,1,XNAS,USA,USD
MATR1,Matria Healthcare Inc,0,XNAS,USA,USD
MCBS,MetroCity Bankshares,1,XNAS,USA,USD
MDWT,Midwest Holding Inc,0,XNAS,USA,USD
MDXH_old,MDXH,0,XNAS,USA,USD
MEACW,Mercury Ecommerce Acquisition Corp Warrants,0,XNAS,USA,USD
MESG1,Messagemedia Inc,0,XNAS,USA,USD
METR,Metro Bancorp Inc,0,XNAS,USA,USD
MGRC,McGrath RentCorp,1,XNAS,USA,USD
MHLD,Maiden Holdings Ltd,1,XNAS,USA,USD
MIKR,Mikron Infrared Inc,0,XNAS,USA,USD
MKARU,MKARU,0,XNAS,USA,USD
MLRIQ,MLRIQ,0,XNAS,USA,USD
MMDMW,MMDMW,0,XNAS,USA,USD
MNTX1,Minntech Corp,0,XNAS,USA,USD
MONDW,Mondee Holdings Inc.,0,XNAS,USA,USD
MOQZ,Balincan USA Inc,0,XNAS,USA,USD
MOSC-WT,Mosaic Acquisition Corp. Warrants,0,XNAS,USA,USD
MOTS,Motus GI Holdings Inc,1,XNAS,USA,USD
MPDI,Microwave Power Devices Inc,0,XNAS,USA,USD
MRAM,Everspin Technologies Inc,1,XNAS,USA,USD
MRBK,Meridian Bank,1,XNAS,USA,USD
MRII,Medical Resources Inc,0,XNAS,USA,USD
MSACW,Medicus Sciences Acquisition Corp,0,XNAS,USA,USD
MSTG1,Mustang Com Inc,0,XNAS,USA,USD
MTAC,MedTech Acquisition Corp,0,XNAS,USA,USD
NADX,National Dentex Corp,0,XNAS,USA,USD
NBAC,Newborn Acquisition Corp,0,XNAS,USA,USD
NBACW,Newborn Acquisition Corp,0,XNAS,USA,USD
NCOM,National Commerce Corporation,0,XNAS,USA,USD
NCRI,Ncric Group Inc,0,XNAS,USA,USD
NEOGV,NEOGV,0,XNAS,USA,USD
NETTQ,NETTQ,0,XNAS,USA,USD
NEWTZ,Newtek Business Services Corp. 5.50% Notes Due 2026,1,XNAS,USA,USD
NEXN,Nexxen International Ltd,1,XNAS,USA,USD
NGM,NGM Biopharmaceuticals Inc,0,XNAS,USA,USD
NIHD,NII Holdings Inc,0,XNAS,USA,USD
NINE2,International Precious Minerals Group Inc,0,XNAS,USA,USD
NIOBW,NioCorp Developments Ltd. Warrant,1,XNAS,USA,USD
NRCNA,NRCNA,0,XNAS,USA,USD
NSCC,Nsc Corp,0,XNAS,USA,USD
NSSC,NAPCO Security Technologies Inc,1,XNAS,USA,USD
NSTGQ,NanoString Technologies Inc,1,XNAS,USA,USD
NTMD,Nitromed Inc,0,XNAS,USA,USD
AACQU,Origin Materials Inc,0,XNAS,USA,USD
AAME,Atlantic American Corporation,1,XNAS,USA,USD
ABACQ,ABACQ,0,XNAS,USA,USD
ABCR,ABC Naco Inc,0,XNAS,USA,USD
ABOS,Acumen Pharmaceuticals Inc,1,XNAS,USA,USD
ABVC,ABVC Biopharma Inc,1,XNAS,USA,USD
ACEE,Acme Electric Corp,0,XNAS,USA,USD
ACMM,Accom Inc,0,XNAS,USA,USD
ACOM1,Agency Com Ltd,0,XNAS,USA,USD
ADMP,Adamis Pharma,0,XNAS,USA,USD
ADPT,Adaptive Biotechnologies Corp,1,XNAS,USA,USD
ADSK,Autodesk Inc,1,XNAS,USA,USD
AEGN,Aegion Corporation,0,XNAS,USA,USD
AENT,Alliance Entertainment Holding Corporation Class A Common Stock,1,XNAS,USA,USD
AFCB,Athens Bancshares Corporation,0,XNAS,USA,USD
AFRM,Affirm Holdings Inc,1,XNAS,USA,USD
AGGRU,Agile Growth Corp,0,XNAS,USA,USD
AGTO,Agritope Inc,0,XNAS,USA,USD
AHRNW,Ahren Acquisition Corp. Warrants,0,XNAS,USA,USD
AIPN,AIPN,0,XNAS,USA,USD
ALXN,Alexion Pharmaceuticals Inc,0,XNAS,USA,USD
AMARQ,Amarillo Biosciences Inc,0,XNAS,USA,USD
AMIEQ,AMBASSADORS INTL INC,0,XNAS,USA,USD
AMMBQ,AMMBQ,0,XNAS,USA,USD
AMSF1,Aames Financial Corp,0,XNAS,USA,USD
ANCX,Access National Corporation,0,XNAS,USA,USD
APGB-UN,Apollo Strategic Growth Capital II,0,XNAS,USA,USD
APMI,Axonprime Infrastructure Acquisition Corp,0,XNAS,USA,USD
APWR1,A-Power Energy Generation Systems Ltd,0,XNAS,USA,USD
AQB,AquaBounty Technologies Inc,1,XNAS,USA,USD
ARAV,Aravive Inc,0,XNAS,USA,USD
AREX,Approach Resources Inc,0,XNAS,USA,USD
ARVLW,Arrival,0,XNAS,USA,USD
ARVN,Arvinas Inc,1,XNAS,USA,USD
ARXT,Adams Respiratory Therapeutics Inc,0,XNAS,USA,USD
ASTH,Astrana Health Inc,1,XNAS,USA,USD
ASTL,Algoma Steel Group Inc,1,XNAS,USA,USD
ATGL,Alpha Technology Group Limited Ordinary Shares,1,XNAS,USA,USD
ATOM,Atomera Inc,1,XNAS,USA,USD
ATSI,Ats Medical Inc,0,XNAS,USA,USD
ATY,AcuityAds Holdings Inc,0,XNAS,USA,USD
AUUD,Auddia Inc,1,XNAS,USA,USD
AVEI,Arterial Vascular Engineering Inc,0,XNAS,USA,USD
AVTA,Avantax Inc.,0,XNAS,USA,USD
AVTE,Aerovate Therapeutics Inc,1,XNAS,USA,USD
BAXS1,Bruker Axs Inc,0,XNAS,USA,USD
BBI,Brickell Biotech Inc,0,XNAS,USA,USD
BCACU,Brookline Capital Acquisition Corp.,0,XNAS,USA,USD
BCST1,Broadcast Com Inc,0,XNAS,USA,USD
BCTA,BCTA,0,XNAS,USA,USD
BGACU,BGACU,0,XNAS,USA,USD
BHTG,BioHiTech Global Inc,0,XNAS,USA,USD
BIGC,Bigcommerce Holdings Inc,1,XNAS,USA,USD
BNIXR,Bannix Acquisition Corp. Right,1,XNAS,USA,USD
BNOX,Bionomics Ltd ADR,1,XNAS,USA,USD
BNSSA,Bns Holding Inc,0,XNAS,USA,USD
BOF,BranchOut Food Inc. Common Stock,1,XNAS,USA,USD
BOKFL,BOK Financial Corporation,0,XNAS,USA,USD
BPRN,Bank Of Princeton,1,XNAS,USA,USD
BPYU,Brookfield Property REIT Inc,0,XNAS,USA,USD
BRID,Bridgford Foods Corporation,1,XNAS,USA,USD
BSML1,Bsml Inc,0,XNAS,USA,USD
BSVN,Bank7 Corp,1,XNAS,USA,USD
BTNB,Bridgetown 2 Holdings Limited,0,XNAS,USA,USD
BVA,Cordia Bancorp Inc,0,XNAS,USA,USD
CADD,Caddo International Inc,0,XNAS,USA,USD
CAMP,CAMP4 THERAPEUTICS CORPORATION,1,XNAS,USA,USD
CAPA1,Captaris Inc,0,XNAS,USA,USD
CAPR,Capricor Therapeutics Inc,1,XNAS,USA,USD
CARE1,Carescience Inc,0,XNAS,USA,USD
CATS1,Catalyst Semiconductor Inc,0,XNAS,USA,USD
CBLI1,Chesapeake Biological Laboratories Inc,0,XNAS,USA,USD
CBRG,Chain Bridge I,1,XNAS,USA,USD
CCAP,Crescent Capital BDC Inc,1,XNAS,USA,USD
CCLN,Commodore Holdings Ltd,0,XNAS,USA,USD
CDMOP,Avid Bioservices Inc,0,XNAS,USA,USD
CDW,CDW Corp,1,XNAS,USA,USD
CELT,Celtic Investment Inc,0,XNAS,USA,USD
CEMP,Cempra Inc,0,XNAS,USA,USD
CFIV,CF Acquisition IV Corp,0,XNAS,USA,USD
CFVI,CF Acquisition Corp VI,0,XNAS,USA,USD
CHDX,Chindex International Inc,0,XNAS,USA,USD
CHEA,Chenghe Acquisition Co. Class A Ordinary Share,0,XNAS,USA,USD
CHIKV,CHIKV,0,XNAS,USA,USD
CHMG,Chemung Financial Corp,1,XNAS,USA,USD
CHSI,Catalyst Health Solutions Inc,0,XNAS,USA,USD
CISC,CISC,0,XNAS,USA,USD
CLDB,Cortland Bancorp,0,XNAS,USA,USD
CLRB,Cellectar Biosciences Inc,1,XNAS,USA,USD
CLRK,Color Kinetics Inc,0,XNAS,USA,USD
CLRT,Clarient Inc,0,XNAS,USA,USD
CMSS,CM Seven Star Acquisition Corporation,0,XNAS,USA,USD
CNCX,Concentric Network Corp,0,XNAS,USA,USD
CNDT,Conduent Inc,1,XNAS,USA,USD
CNGLW,Canna-Global Acquisition Corp Warrant,0,XNAS,USA,USD
CODA,Coda Octopus Group Inc,1,XNAS,USA,USD
COMB1,Community Bancshares Inc,0,XNAS,USA,USD
COMM1,Atx Communications Inc,0,XNAS,USA,USD
COMR,Comair Holdings Inc,0,XNAS,USA,USD
CONR,Conor Medsystems Inc,0,XNAS,USA,USD
COO,"The Cooper Companies, Inc. Common Stock",1,XNAS,USA,USD
CPLP,Capital Product Partners LP,0,XNAS,USA,USD
CPTN,Cepton Inc,1,XNAS,USA,USD
CPTS,Conceptus Inc,0,XNAS,USA,USD
CRDL,Cardiol Therapeutics Inc Class A,1,XNAS,USA,USD
CRSAU,Crescent Acquisition Corp,0,XNAS,USA,USD
CRVL,CorVel Corp,1,XNAS,USA,USD
CTXRW,Citius Pharmaceuticals Inc. Warrant,0,XNAS,USA,USD
CXIPY,Coflexip,0,XNAS,USA,USD
CYBR,CyberArk Software Ltd,1,XNAS,USA,USD
DAOOW,Crypto 1 Acquisition Corp Warrants,0,XNAS,USA,USD
DCAR,DropCar Inc,0,XNAS,USA,USD
DDIC,Ddi Corp,0,XNAS,USA,USD
DDIM,Data Dimensions Inc,0,XNAS,USA,USD
DDOG,Datadog Inc,1,XNAS,USA,USD
DECA,Denali Capital Acquisition Corp. Class A Ordinary Shares,1,XNAS,USA,USD
DECI,DECI,0,XNAS,USA,USD
DGNU,Dragoneer Growth Opportunities III Corp,0,XNAS,USA,USD
DHMS,Diamond Home Services Inc,0,XNAS,USA,USD
DISS,Diversified Senior Services Inc,0,XNAS,USA,USD
DIVX,Divx Inc,0,XNAS,USA,USD
DLTDF,Delphi International Ltd,0,XNAS,USA,USD
DMCA,Dairy Mart Convenience Stores Inc,0,XNAS,USA,USD
DOVP,Euthymics Bioscience Inc,0,XNAS,USA,USD
DOVR,Dover Saddlery Inc,0,XNAS,USA,USD
DRTSW,Alpha Tau Medical Ltd. Warrant,1,XNAS,USA,USD
DSIT,Dsi Toys Inc,0,XNAS,USA,USD
DTAGY,Dta Holding Aktiengesellschaft,0,XNAS,USA,USD
DUNE,Dune Acquisition Corp,0,XNAS,USA,USD
DVLG,Devlieg Bullard Inc,0,XNAS,USA,USD
DWYR,Dwyer Group Inc,0,XNAS,USA,USD
DXYN,The Dixie Group Inc,1,XNAS,USA,USD
NTSC,National Technical Systems Inc,0,XNAS,USA,USD
NVNW,Novo Networks Inc,0,XNAS,USA,USD
NXL_old,Centro NP LLC,0,XNAS,USA,USD
NXTP_old,Nextplay Technologies Inc,0,XNAS,USA,USD
NYAX,Nayax Ltd,1,XNAS,USA,USD
NYMX,Nymox Pharmaceutical Corp,0,XNAS,USA,USD
NZYM,Synthetech Inc,0,XNAS,USA,USD
OAKF,Oak Hill Financial Inc,0,XNAS,USA,USD
OBAF,OBA Financial Services Inc,0,XNAS,USA,USD
OCAXU,OCA Acquisition Corp,1,XNAS,USA,USD
OIIM,O2Micro International Limited,0,XNAS,USA,USD
OKYO,OKYO Pharma Ltd ADR,1,XNAS,USA,USD
ONFC,Oneida Financial Corp,0,XNAS,USA,USD
ONTX,Onconova Therapeutics Inc,0,XNAS,USA,USD
ORBC,ORBCOMM Inc,0,XNAS,USA,USD
ORCG,Oak Ridge Capital Group,0,XNAS,USA,USD
OREX,Orexigen Therapeutics Inc,0,XNAS,USA,USD
OST,Ostin Technology Group Co Ltd,1,XNAS,USA,USD
OVID1,Ovid Technologies Inc,0,XNAS,USA,USD
OXLNV,Oxford Lane Capital Corp,0,XNAS,USA,USD
PBNC1,Pfs Bancorp Inc,0,XNAS,USA,USD
PBTC,Peoples Banctrust Co Inc,0,XNAS,USA,USD
PCTI,PC-Tel Inc,0,XNAS,USA,USD
PEGS,Pegasus Solutions Inc,0,XNAS,USA,USD
PEOP1,Peoplepc Inc,0,XNAS,USA,USD
PETX,Aratana Therapeutics Inc,0,XNAS,USA,USD
PFMT,Performant Financial Corporation,1,XNAS,USA,USD
PGRWU,Progress Acquisition Corp,0,XNAS,USA,USD
PHICW,Population Health Investment Co. Inc,0,XNAS,USA,USD
PHOC,Photo Control Corp,0,XNAS,USA,USD
PHXI,Phoenix International Life Sciences Inc,0,XNAS,USA,USD
PIIIW,P3 Health Partners Inc,1,XNAS,USA,USD
PKT,Procera Networks Inc,0,XNAS,USA,USD
PLBY,Plby Group Inc,1,XNAS,USA,USD
PLSB1,Placer Sierra Bancshares,0,XNAS,USA,USD
PMACU,PMACU,0,XNAS,USA,USD
PMNT,Perfect Moment Ltd.,1,XNAS,USA,USD
PNFT,Penn Traffic Co,0,XNAS,USA,USD
POOL,Pool Corporation,1,XNAS,USA,USD
POPE,Pope Resources A Delaware Limited Partnership,0,XNAS,USA,USD
PPGHW,Poema Global Holdings Corp,0,XNAS,USA,USD
PPYA,Papaya Growth Opportunity Corp I,1,XNAS,USA,USD
PRLS,Peerless Systems Corp,0,XNAS,USA,USD
PRSO,Peraso Inc,1,XNAS,USA,USD
PRZM1,Prism Solutions Inc,0,XNAS,USA,USD
PTIS,Plasma Therm Inc,0,XNAS,USA,USD
PYPL1,Paypal Inc,0,XNAS,USA,USD
PYR,PyroGenesis Canada Inc.,0,XNAS,USA,USD
QLGN,Qualigen Therapeutics Inc,1,XNAS,USA,USD
QPACW,Quinpario Acquisition Corp 2 Wt Exp 01/01/2023,0,XNAS,USA,USD
QTEK,QualTek Services Inc,0,XNAS,USA,USD
RAPT1,Raptor Investments Inc,0,XNAS,USA,USD
RBZ,Reebonz Holding Limited,0,XNAS,USA,USD
RCEL(EXP20200630),RCEL(EXP20200630),0,XNAS,USA,USD
RECT,Rectitude Holdings Ltd Ordinary Shares,1,XNAS,USA,USD
REDU,RISE Education Cayman Ltd,0,XNAS,USA,USD
RELY_old,RELY,0,XNAS,USA,USD
REMC,Remec Inc,0,XNAS,USA,USD
RFMI,Rf Monolithics Inc,0,XNAS,USA,USD
RGCO,RGC Resources Inc,1,XNAS,USA,USD
ROCF,Rockford Industries Inc,0,XNAS,USA,USD
ROVI,Rovi Corp,0,XNAS,USA,USD
RVAC,Riverview Acquisition Corp,0,XNAS,USA,USD
EDGE,Edge Therapeutics Inc,0,XNAS,USA,USD
EFBC,Empire Federal Bancorp Inc,0,XNAS,USA,USD
EJFAW,EJF Acquisition Corp,0,XNAS,USA,USD
EJH,E-Home Household Service Holdings Ltd,1,XNAS,USA,USD
ELAS,Elastic Networks Inc,0,XNAS,USA,USD
ELBI,Eldorado Bancshares Inc,0,XNAS,USA,USD
ELECU,Electrum Special Acquisition Corporation,0,XNAS,USA,USD
ELOX,Eloxx Pharmaceuticals Inc,1,XNAS,USA,USD
EMCGR,Embrace Change Acquisition Corp Rights,1,XNAS,USA,USD
ENDG,Endogen Inc,0,XNAS,USA,USD
ENGL,Engle Homes Inc,0,XNAS,USA,USD
EQUI1,Equivest Finance Inc,0,XNAS,USA,USD
EURK,Eureka Acquisition Corp Class A Ordinary Share,1,XNAS,USA,USD
EUSG,European Sustainable Growth Acquisition Corp,0,XNAS,USA,USD
EVGN1,Evergreen Bancorp Inc,0,XNAS,USA,USD
EVGO,Evgo Inc,1,XNAS,USA,USD
EWCZ,European Wax Center Inc,1,XNAS,USA,USD
EXAS,EXACT Sciences Corporation,1,XNAS,USA,USD
FAOO,Fao Inc,0,XNAS,USA,USD
FB,Facebook Inc,0,XNAS,USA,USD
FBAY,Frisco Bay Industries Ltd,0,XNAS,USA,USD
FBMT,First National Bancshares Inc,0,XNAS,USA,USD
FCBK1,First Coastal Bankshares Inc,0,XNAS,USA,USD
FCEN,1St Centennial Bancorp,0,XNAS,USA,USD
FCFN,First Community Financial Corp,0,XNAS,USA,USD
FDPC,Fdp Corp,0,XNAS,USA,USD
FEAM,5E Advanced Materials Inc,1,XNAS,USA,USD
FEIC,FEI Company,0,XNAS,USA,USD
FFIN,First Financial Bankshares Inc,1,XNAS,USA,USD
FIACW,Focus Impact Acquisition Corp. Warrant,1,XNAS,USA,USD
FIIF,Florafax International Inc,0,XNAS,USA,USD
FLACW,Frazier Lifesciences Acquisition Corp,0,XNAS,USA,USD
FLB1,Fletcher Building Ltd,0,XNAS,USA,USD
FLDM,Fluidigm Corporation,0,XNAS,USA,USD
FNNLX,FNNLX,0,XNAS,USA,USD
FNVTW,Finnovate Acquisition Corp. Warrants,1,XNAS,USA,USD
FOOD1,Vaughan Foods Inc,0,XNAS,USA,USD
FRTA,Forterra Inc,0,XNAS,USA,USD
FSCFL,Fifth Street Finance Corp,0,XNAS,USA,USD
FSFG,First Savings Financial Group Inc,1,XNAS,USA,USD
FSHPR,Flag Ship Acquisition Corp. Right,1,XNAS,USA,USD
FSV,FirstService Corp,1,XNAS,USA,USD
FTFC,First Federal Capital Corp,0,XNAS,USA,USD
FTGX,FIBERNET TELECOM GROUP INC,0,XNAS,USA,USD
FTOCW,FTAC Olympus Acquisition Corp,0,XNAS,USA,USD
FUSN,Fusion Pharmaceuticals Inc,0,XNAS,USA,USD
GAIN,Gladstone Investment Corporation,1,XNAS,USA,USD
GBBKW,Global Blockchain Acquisition Corp. Warrant,1,XNAS,USA,USD
GBNE,Globalnet Inc,0,XNAS,USA,USD
GBRGU,Goldenbridge Acquisition Ltd,0,XNAS,USA,USD
GBTX,Gt Bicycles Inc,0,XNAS,USA,USD
GDTC,CytoMed Therapeutics Limited Ordinary Shares,1,XNAS,USA,USD
GDVWU,GDVWU,0,XNAS,USA,USD
GECC1,Golf Entertainment Inc,0,XNAS,USA,USD
GEEX,Games & Esports Experience Acquisition Corp,0,XNAS,USA,USD
GETI,Gentek Inc,0,XNAS,USA,USD
GFGDW,The Growth for Good Acquisition Corporation Warrant,0,XNAS,USA,USD
GHIX,Gores Holdings IX Inc,1,XNAS,USA,USD
GKIS,Gold Kist Inc,0,XNAS,USA,USD
GLEEW,Gladstone Acquisition Corp. Warrant,0,XNAS,USA,USD
GLMD,Galmed Pharmaceuticals Ltd,1,XNAS,USA,USD
GMAB,Genmab AS,1,XNAS,USA,USD
GMDA,Gamida Cell Ltd,0,XNAS,USA,USD
GMII,Gores Metropoulos II Inc,0,XNAS,USA,USD
GNACU,Group Nine Acquisition Corp,0,XNAS,USA,USD
GNLX,Genelux Corporation Common Stock,1,XNAS,USA,USD
GNMX,Aevi Genomic Medicine LLC,0,XNAS,USA,USD
GNOGW,Golden Nugget Online Gaming Inc,0,XNAS,USA,USD
GNOM2,Complete Genomics Inc,0,XNAS,USA,USD
GOEV,Canoo Inc,1,XNAS,USA,USD
GPCO,Golden Path Acquisition Corp,0,XNAS,USA,USD
GRCL,Gracell Biotechnologies Inc.,0,XNAS,USA,USD
GRNQ,GreenPro Capital Corp,1,XNAS,USA,USD
GSII,General Surgical Innovations Inc,0,XNAS,USA,USD
HAYN,Haynes International Inc,1,XNAS,USA,USD
HBNC,Horizon Bancorp,1,XNAS,USA,USD
HCDIZ,Harbor Custom Development Inc. Warrant,0,XNAS,USA,USD
HCG,hear.com N.V.,0,XNAS,USA,USD
HCNEU,Jaws Hurricane Acquisition Corp Unit,0,XNAS,USA,USD
RVSB,Riverview Bancorp Inc,1,XNAS,USA,USD
RVSIQ,Robotic Vision Systems Inc,0,XNAS,USA,USD
SAGAR,Sagaliam Acquisition Corp. Rights,0,XNAS,USA,USD
SAS,SAS AB,0,XNAS,USA,USD
SBRG,Santa Barbara Restaurant Group Inc,0,XNAS,USA,USD
SBTX,Silverback Therapeutics Inc,0,XNAS,USA,USD
SCLE,Broadscale Acquisition Corp,0,XNAS,USA,USD
SCRMW,Screaming Eagle Acquisition Corp. Warrant,0,XNAS,USA,USD
SCUR,Secure Computing Corp,0,XNAS,USA,USD
SHOO,Steven Madden Ltd,1,XNAS,USA,USD
SILC,Silicom,1,XNAS,USA,USD
SIMAU,SIM Acquisition Corp. I Unit,1,XNAS,USA,USD
SINT1,Si International Inc,0,XNAS,USA,USD
SIXR,Six Rivers National Bank,0,XNAS,USA,USD
SJ,Scienjoy Holding Corp,1,XNAS,USA,USD
SLHG,Skylight Health Group Inc,0,XNAS,USA,USD
SLNA,Selina Hospitality PLC Ordinary Shares,1,XNAS,USA,USD
SLV1,Silverado Foods Inc,0,XNAS,USA,USD
SMACU,Sino Mercury Acquisition Corp Unit 1 Com & 1 Rt,0,XNAS,USA,USD
SMDK,Smartdisk Corp,0,XNAS,USA,USD
SMMF,Summit Financial Group Inc,0,XNAS,USA,USD
SP,SP Plus Corp,0,XNAS,USA,USD
SPEL,Spinal Elements Holdings Inc.,0,XNAS,USA,USD
SPGC,"Sacks Parente Golf, Inc. Common Stock",1,XNAS,USA,USD
SPWY,Penske Motorsports Inc,0,XNAS,USA,USD
SRSC,Sears Canada Inc.,0,XNAS,USA,USD
SRZNW,Surrozen Inc. Warrant,1,XNAS,USA,USD
SSRM,SSR Mining Inc,1,XNAS,USA,USD
STKH,Steakholder Foods Ltd,1,XNAS,USA,USD
STMDQ,STMDQ,0,XNAS,USA,USD
STSA1,Sterling Financial Corp,0,XNAS,USA,USD
STVI1,Stv Group Inc,0,XNAS,USA,USD
SVNA,7 Acquisition Corp,0,XNAS,USA,USD
SWIR,Sierra Wireless Inc.,0,XNAS,USA,USD
SWLH,Southwestern Life Holdings Inc,0,XNAS,USA,USD
TACO,Del Taco Restaurants Inc,0,XNAS,USA,USD
TACT,TransAct Technologies Incorporated,1,XNAS,USA,USD
TAIT,Taitron Components Incorporated,1,XNAS,USA,USD
TAPMW,TAPMW,0,XNAS,USA,USD
TAXIL,TAXIL,0,XNAS,USA,USD
TBRG,TruBridge Inc.,1,XNAS,USA,USD
TBSAW,TB SA Acquisition Corp,0,XNAS,USA,USD
TCBIW,Texas Capital Bancshares Inc,0,XNAS,USA,USD
TCII,Tci International Inc,0,XNAS,USA,USD
TELVQ,Televideo Inc,0,XNAS,USA,USD
THBRU,Thunder Bridge Acquisition II Ltd,0,XNAS,USA,USD
THMD,THERMADYNE HOLDINGS CORP,0,XNAS,USA,USD
THRY,Thryv Holdings Inc,1,XNAS,USA,USD
TKAI,Tokai Pharmaceuticals Inc,0,XNAS,USA,USD
TKTX,Transkaryotic Therapies Inc,0,XNAS,USA,USD
TLCX,Total Logistics Inc,0,XNAS,USA,USD
TMCWW,TMC the metals company Inc. Warrants,1,XNAS,USA,USD
TMTCR,TMT Acquisition Corp Rights,1,XNAS,USA,USD
TMUS,T-Mobile US Inc,1,XNAS,USA,USD
TOPP,Topps Co Inc,0,XNAS,USA,USD
TOP_old,Zhong Yang Financial Group Limited Ordinary Shares,0,XNAS,USA,USD
TOR,Sutor Technology Group Ltd,0,XNAS,USA,USD
TPTX,Turning Point Therapeutics Inc,0,XNAS,USA,USD
TRBR,Trailer Bridge Inc,0,XNAS,USA,USD
