date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST,code_name,industry,industryClassification
2024-05-16,sh.603005,17.8700,17.9500,17.3500,17.4000,17.7800,24508653,430420552.6500,3,3.758000,1,-2.137200,66.496214,2.747059,12.198129,-6.320449,0,晶方科技,电子,申万一级行业
2024-05-17,sh.603005,17.2400,18.0700,17.1800,17.8200,17.4000,22535176,395961788.1400,3,3.455400,1,2.413800,68.101295,2.813367,12.492567,-6.473012,0,晶方科技,电子,申万一级行业
2024-05-20,sh.603005,17.9000,18.1700,17.8000,18.0200,17.8200,22085638,397206867.6000,3,3.386500,1,1.122300,68.865619,2.844943,12.632775,-6.545661,0,晶方科技,电子,申万一级行业
2024-05-21,sh.603005,17.9000,17.9500,17.6400,17.7000,18.0200,12671004,225211517.6800,3,1.942900,1,-1.775800,67.642701,2.794422,12.408442,-6.429422,0,晶方科技,电子,申万一级行业
2024-05-22,sh.603005,17.9900,18.2000,17.6700,18.0000,17.7000,19491320,349273637.1500,3,2.988700,1,1.694900,68.789187,2.841785,12.618754,-6.538396,0,晶方科技,电子,申万一级行业
2024-05-23,sh.603005,18.1100,18.1100,17.5800,17.6500,18.0000,17669961,313887834.0900,3,2.709400,1,-1.944400,67.451620,2.786528,12.373390,-6.411260,0,晶方科技,电子,申万一级行业
2024-05-24,sh.603005,17.7900,18.0800,17.1100,17.1200,17.6000,18355419,321094802.1300,3,2.814500,1,-2.727300,65.426160,2.702854,12.001838,-6.218741,0,晶方科技,电子,申万一级行业
2024-05-27,sh.603005,17.0700,17.9100,16.7100,17.9100,17.1200,29422078,510294931.4200,3,4.511400,1,4.614500,68.445241,2.827576,12.555661,-6.505704,0,晶方科技,电子,申万一级行业
2024-05-28,sh.603005,18.0800,19.2000,17.8900,18.6000,17.9100,71175207,1325294764.8200,3,10.913600,1,3.852600,71.082160,2.936511,13.039380,-6.756342,0,晶方科技,电子,申万一级行业
2024-05-29,sh.603005,18.2800,18.6800,18.2100,18.3100,18.6000,36902184,679891945.8600,3,5.658400,1,-1.559100,69.973890,2.890727,12.836077,-6.651001,0,晶方科技,电子,申万一级行业
2024-05-30,sh.603005,18.1800,18.9600,18.0600,18.7700,18.3100,45884310,853950500.9500,3,7.035600,1,2.512300,71.731836,2.963351,13.158557,-6.818094,0,晶方科技,电子,申万一级行业
2024-05-31,sh.603005,18.7800,18.9200,18.4800,18.6300,18.7700,33144053,619540778.8000,3,5.082100,1,-0.745900,71.196809,2.941248,13.060411,-6.767239,0,晶方科技,电子,申万一级行业
2024-06-03,sh.603005,18.5700,18.8600,18.3500,18.6200,18.6300,29839685,555790116.8800,3,4.575400,1,-0.053700,71.158592,2.939669,13.053400,-6.763607,0,晶方科技,电子,申万一级行业
2024-06-04,sh.603005,18.4100,18.4600,17.9400,18.1900,18.6200,25704287,465726559.2000,3,3.941300,1,-2.309300,69.515295,2.871782,12.751952,-6.607412,0,晶方科技,电子,申万一级行业
2024-06-05,sh.603005,18.0900,18.5300,18.0600,18.0700,18.1900,21926465,402408411.7100,3,3.362100,1,-0.659700,69.056701,2.852837,12.667827,-6.563823,0,晶方科技,电子,申万一级行业
2024-06-06,sh.603005,18.2800,18.6800,18.0700,18.2200,18.0700,31839835,584621750.4100,3,4.882100,1,0.830100,69.629944,2.876518,12.772984,-6.618309,0,晶方科技,电子,申万一级行业
2024-06-07,sh.603005,18.2800,19.0000,17.8800,19.0000,18.2200,50597471,942609713.7500,3,7.758300,1,4.281000,72.610809,2.999662,13.319796,-6.901640,0,晶方科技,电子,申万一级行业
2024-06-11,sh.603005,19.0000,20.0800,18.8900,19.8600,19.0000,70954493,1383454069.2000,3,10.879700,1,4.526300,75.897403,3.135436,13.922692,-7.214030,0,晶方科技,电子,申万一级行业
2024-06-12,sh.603005,19.6000,19.7500,19.3300,19.5200,19.8600,44424172,866608588.0000,3,6.811700,1,-1.712000,74.598052,3.081758,13.684338,-7.090527,0,晶方科技,电子,申万一级行业
2024-06-13,sh.603005,19.5500,20.0000,19.4000,19.4100,19.5200,51432592,1013745838.0500,3,7.886400,1,-0.563500,74.177673,3.064392,13.607224,-7.050570,0,晶方科技,电子,申万一级行业
2024-06-14,sh.603005,19.1800,19.3400,18.8300,19.2600,19.4100,35821146,683620880.7800,3,5.492600,1,-0.772800,73.604430,3.040710,13.502067,-6.996083,0,晶方科技,电子,申万一级行业
2024-06-17,sh.603005,19.0700,19.8400,19.0100,19.7200,19.2600,35601469,696184774.4100,3,5.458900,1,2.388400,75.362376,3.113334,13.824547,-7.163176,0,晶方科技,电子,申万一级行业
2024-06-18,sh.603005,19.7800,19.8500,19.4500,19.6000,19.7200,29000126,569227430.4400,3,4.446700,1,-0.608500,74.903781,3.094388,13.740422,-7.119586,0,晶方科技,电子,申万一级行业
2024-06-19,sh.603005,19.6300,21.5600,19.3200,21.5600,19.6000,50434748,1036228806.7900,3,7.733400,1,10.000000,82.394160,3.403827,15.114464,-7.831545,0,晶方科技,电子,申万一级行业
2024-06-20,sh.603005,21.9300,22.8800,20.9400,21.2700,21.5600,126572438,2780781400.3100,3,19.407800,1,-1.345100,81.285889,3.358043,14.911162,-7.726204,0,晶方科技,电子,申万一级行业
2024-06-21,sh.603005,21.0000,22.7500,20.7300,22.5100,21.2700,108221348,2377035744.5100,3,16.594000,1,5.829800,86.024700,3.553810,15.780454,-8.176627,0,晶方科技,电子,申万一级行业
2024-06-24,sh.603005,22.0000,23.0700,21.6000,21.7800,22.5100,92785779,2072896144.8800,3,14.227200,1,-3.243000,83.234916,3.438560,15.268693,-7.911459,0,晶方科技,电子,申万一级行业
2024-06-25,sh.603005,21.5000,21.8000,20.1300,20.2700,21.7800,85888621,1790788411.5100,3,13.169600,1,-6.933000,77.464268,3.200166,14.210120,-7.362960,0,晶方科技,电子,申万一级行业
2024-06-26,sh.603005,20.3000,20.7700,19.6000,20.6900,20.2700,65766325,1328479494.2100,3,10.084200,1,2.072000,79.069349,3.266474,14.504557,-7.515523,0,晶方科技,电子,申万一级行业
2024-06-27,sh.603005,20.5000,20.7300,19.8100,19.8600,20.6900,56336613,1137495218.4200,3,8.638300,1,-4.011600,75.897403,3.135436,13.922692,-7.214030,0,晶方科技,电子,申万一级行业
2024-06-28,sh.603005,19.8500,21.0500,19.6000,20.3800,19.8600,58933191,1199261722.1000,3,9.036500,1,2.618300,77.884646,3.217532,14.287234,-7.402917,0,晶方科技,电子,申万一级行业
2024-07-01,sh.603005,20.3900,20.5800,19.8500,20.3800,20.3800,38772305,782890162.8500,3,5.945100,1,0.000000,77.884646,3.217532,14.287234,-7.402917,0,晶方科技,电子,申万一级行业
2024-07-02,sh.603005,20.2800,20.3700,19.6600,19.6800,20.3800,34335638,687687242.0100,3,5.264800,1,-3.434700,75.209511,3.107019,13.796505,-7.148646,0,晶方科技,电子,申万一级行业
2024-07-03,sh.603005,19.6800,20.3500,18.9600,19.9900,19.6800,50578739,997540832.2800,3,7.755400,1,1.575200,76.394214,3.155960,14.013828,-7.261252,0,晶方科技,电子,申万一级行业
2024-07-04,sh.603005,19.8800,20.1500,19.3800,19.4400,19.9900,33419506,659925752.7900,3,5.124300,1,-2.751400,74.292322,3.069128,13.628255,-7.061467,0,晶方科技,电子,申万一级行业
2024-07-05,sh.603005,19.3000,19.4000,18.7100,19.0400,19.4400,34990019,665548946.5500,3,5.365200,1,-2.057600,72.763673,3.005977,13.347838,-6.916170,0,晶方科技,电子,申万一级行业
2024-07-08,sh.603005,19.3000,19.5000,18.8000,18.8700,19.0400,29577063,568356863.5600,3,4.535200,1,-0.892900,72.113998,2.979138,13.228661,-6.854418,0,晶方科技,电子,申万一级行业
2024-07-09,sh.603005,18.8700,20.7600,18.8700,20.7600,18.8700,39818928,813812482.6400,3,6.105600,1,10.015900,79.336862,3.277526,14.553630,-7.540950,0,晶方科技,电子,申万一级行业
2024-07-10,sh.603005,21.0000,21.5200,20.8600,21.2800,20.7600,94832566,2011732017.6600,3,14.541000,1,2.504800,81.324106,3.359622,14.918172,-7.729837,0,晶方科技,电子,申万一级行业
2024-07-11,sh.603005,21.5900,21.6500,20.9000,21.3700,21.2800,70105392,1491333122.0700,3,10.749500,1,0.422900,81.668052,3.373831,14.981266,-7.762529,0,晶方科技,电子,申万一级行业
2024-07-12,sh.603005,21.0500,21.8400,21.0100,21.5200,21.3700,57987803,1242151987.0800,3,8.891500,1,0.701900,82.241295,3.397512,15.086422,-7.817015,0,晶方科技,电子,申万一级行业
2024-07-15,sh.603005,21.7000,21.8300,21.3500,21.5700,21.5200,45071081,971336919.1000,3,6.910900,1,0.232300,82.432376,3.405406,15.121474,-7.835177,0,晶方科技,电子,申万一级行业
2024-07-16,sh.603005,21.3800,22.0000,21.1000,21.8000,21.5700,55429082,1196119510.9200,3,8.499200,1,1.066300,83.254730,3.439379,15.272328,-7.913342,0,晶方科技,电子,申万一级行业
2024-07-17,sh.603005,21.6500,21.9700,21.1100,21.1300,21.8000,48026341,1034043335.0300,3,7.364100,1,-3.073400,80.695984,3.333673,14.802949,-7.670134,0,晶方科技,电子,申万一级行业
2024-07-18,sh.603005,20.8000,22.7900,20.7000,22.3300,21.1300,86620035,1885311291.1500,3,13.281800,1,5.679100,85.278813,3.522997,15.643627,-8.105731,0,晶方科技,电子,申万一级行业
2024-07-19,sh.603005,22.0000,22.9300,21.8900,22.1300,22.3300,93065917,2094883056.3300,3,14.270200,1,-0.895700,84.515008,3.491443,15.503514,-8.033131,0,晶方科技,电子,申万一级行业
2024-07-22,sh.603005,22.1300,22.4800,21.9400,22.3900,22.1300,59190776,1316605434.9300,3,9.075900,1,1.174900,85.507954,3.532463,15.685661,-8.127510,0,晶方科技,电子,申万一级行业
2024-07-23,sh.603005,22.1900,24.1300,22.1300,22.7500,22.3900,102717922,2386639741.4600,3,15.750100,1,1.607900,86.882803,3.589260,15.937865,-8.258189,0,晶方科技,电子,申万一级行业
2024-07-24,sh.603005,21.0000,21.4800,20.4800,20.4800,22.7500,94428152,1971006071.5400,3,14.479000,1,-9.978000,78.213618,3.231123,14.347581,-7.434186,0,晶方科技,电子,申万一级行业
